,user_verified,date,text,hashtags,tokenized,polarity,subjectivity,sentiment
3124,False,2021-09-03 12:52:37,welcome gold standard diving vaccine procurement,,welcom gold standard dive vaccin procur,0.4,0.45,1
3125,False,2021-09-03 12:52:28,covid vaccine more than double similar shot made,,covid vaccin more than doubl similar shot made,0.16666666666666666,0.3,1
3126,False,2021-09-03 12:50:24,soon this figure will,  CovidVaccine  ,soon thi figur will,0.0,0.0,0
3127,False,2021-09-03 12:50:07,those vaccine please read consider your,  VaccinePassports    CovidVaccine  ,those vaccin pleas read consid your,0.0,0.0,0
3128,False,2021-09-03 12:48:01,employer require,  CovidVaccine  ,employ requir,0.0,0.0,0
3129,False,2021-09-03 12:47:49,always best have more severe more common side effects than,  technologies    mRNA    vaccines    Novavax  ,alway best have more sever more common side effect than,0.425,0.45,1
3130,False,2021-09-03 12:46:33,state right,  covidnsw    CovidVaccine    covidaus  ,state right,0.2857142857142857,0.5357142857142857,1
3131,False,2021-09-03 12:44:55,know covid19 more likely kidney related study,  COVID      kidney    CovidVaccine  ,know covid19 more like kidney relat studi,0.16666666666666666,0.6333333333333333,1
3132,False,2021-09-03 12:44:05,great risk themselves continue provide care their this pandemic please respect,  HCW  ,great risk themselv continu provid care their thi pandem pleas respect,0.8,0.75,1
3133,False,2021-09-03 12:43:36,economy that noise there,  LNPDeathCult    LivingWithCovid  ,economi that nois there,0.0,0.0,0
3134,False,2021-09-03 12:40:01,wonderful dose intelligent analysis with peak what opening could really mean,,wonder dose intellig analysi with peak what open could realli mean,0.49583333333333335,0.8624999999999999,1
3135,False,2021-09-03 12:39:46,obvious want attention long enough difference covid19vic covid19ausâ,  auspol    COVID  Vic    COVID  Aus  ,obviou want attent long enough differ covid19v covid19ausâ,-0.016666666666666666,0.4666666666666666,-1
3136,False,2021-09-03 12:39:30,received early august update vaccination status,,receiv earli august updat vaccin statu,0.1,0.3,1
3137,False,2021-09-03 12:36:37,have right safe public covid19abâ,  COVIDVaccine    COVID  AB  ,have right safe public covid19abâ,0.2619047619047619,0.36746031746031743,1
3138,False,2021-09-03 12:35:34,people drug health canada arthritis anti inflammatory,,peopl drug health canada arthriti anti inflammatori,0.0,0.0,0
3139,False,2021-09-03 12:34:59,know anyone received covid19 vaccine please direct them this link they,  COVID      vaccine  ,know anyon receiv covid19 vaccin pleas direct them thi link they,0.1,0.4,1
3140,True,2021-09-03 12:33:17,this covid19 variant more infectious might evade covid19,  WatchVideo    COVID      Covid      NewVariant  ,thi covid19 variant more infecti might evad covid19,0.5,0.5,1
3141,True,2021-09-03 12:31:56,here need know about infectious evasive covid19variant covid19,  WatchVideo    COVID  Variant    Covid      NewVariant  ,here need know about infecti evas covid19vari covid19,0.0,0.0,0
3142,False,2021-09-03 12:26:02,vaccine rule them amazing work from steven,  UVA  ,vaccin rule them amaz work from steven,0.6000000000000001,0.9,1
3143,False,2021-09-03 12:25:09,have certain about quality information doctor lori,,have certain about qualiti inform doctor lori,0.21428571428571427,0.5714285714285714,1
3144,False,2021-09-03 12:25:04,welcome wont take will take from tack store,  LasVegas    CovidVaccine    IvermectinForParasites  ,welcom wont take will take from tack store,0.8,0.9,1
3145,False,2021-09-03 12:24:45,update epic 2021 update,  TheBulldogShow    UPDATE    VaccineMandates    CovidVaccine    healthcareworkers  ,updat epic 2021 updat,0.1,0.4,1
3146,False,2021-09-03 12:23:03,listening senior leadership team current operational stuff message,  TeamGSTT  ,listen senior leadership team current oper stuff messag,0.0,0.4,0
3147,True,2021-09-03 12:20:54,over know someone your this weekend park,  CovidVaccine    Pfizer  ,over know someon your thi weekend park,0.0,0.0,0
3148,True,2021-09-03 12:20:14,have yours aged over eligible,  SouthEastLondon    COVIDVaccine  ,have your age over elig,-0.1,0.4,-1
3149,False,2021-09-03 12:20:04,have said before with what else these also cure,  ivermectin    hydroxychloroquine  ,have said befor with what els these also cure,0.0,0.0,0
3150,False,2021-09-03 12:18:36,trust against covid,,trust against covid,0.0,0.0,0
3151,False,2021-09-03 12:17:43,submission evaluation booster dose,  marketwatch  ,submiss evalu booster dose,0.0,0.0,0
3152,True,2021-09-03 12:17:24,have yours aged over eligible,  SouthEastLondon    COVIDVaccine  ,have your age over elig,-0.1,0.4,-1
3153,False,2021-09-03 12:17:23,choosing sickness more desirable than prevention,  Idiocracy    GETVAX  ,choos sick more desir than prevent,0.5,0.5,1
3154,False,2021-09-03 12:17:14,should unvaccinated wear mask risk breakthrough infection,  StopTheSpread    CovidVaccine  ,should unvaccin wear mask risk breakthrough infect,0.0,0.0,0
3155,True,2021-09-03 12:16:59,have yours aged over eligible join,  Southwark    COVIDVaccine  ,have your age over elig join,-0.1,0.4,-1
3156,False,2021-09-03 12:16:30,while evidence towards establishment protection covid,  Covid     ,while evid toward establish protect covid,0.0,0.0,0
3157,True,2021-09-03 12:15:32,have yours aged over eligible join,  Lewisham    COVIDVaccine  ,have your age over elig join,-0.1,0.4,-1
3158,True,2021-09-03 12:15:02,mission vaccination mark covid shot,  CovidVaccine    COVID    Sanjeevani  ,mission vaccin mark covid shot,0.0,0.0,0
3159,True,2021-09-03 12:14:46,have yours aged over eligible join more,  Lambeth    COVIDVaccine  ,have your age over elig join more,0.2,0.45,1
3160,False,2021-09-03 12:14:45,gave 1000th those today with general practice team happy doing,,gave 1000th those today with gener practic team happi do,0.42500000000000004,0.75,1
3161,False,2021-09-03 12:14:42,main responsibility maintain temperature cool preserve,  vaccines  ,main respons maintain temperatur cool preserv,0.2583333333333333,0.4916666666666667,1
3162,False,2021-09-03 12:14:20,there your vaccine covid19 auspol2021 vaccine,  CovidVaccine    antivax    COVID      auspol        vaccine    GetVaccinated  ,there your vaccin covid19 auspol2021 vaccin,0.0,0.0,0
3163,False,2021-09-03 12:14:08,does call action increase vaccination protect school,,doe call action increas vaccin protect school,0.1,0.1,1
3164,True,2021-09-03 12:14:07,have yours aged over eligible join,  Greenwich    COVIDVaccine  ,have your age over elig join,-0.1,0.4,-1
3165,False,2021-09-03 12:13:08,offer covid testing college football tell,  Alabama  ,offer covid test colleg footbal tell,0.0,0.0,0
3166,False,2021-09-03 12:12:34,they want type drug taken concurrently with people,  Tamiflu  ,they want type drug taken concurr with peopl,0.0,0.0,0
3167,True,2021-09-03 12:12:31,have yours aged over eligible join more,  Bromley    COVIDVaccine  ,have your age over elig join more,0.2,0.45,1
3168,False,2021-09-03 12:12:21,conversation hospital over covid share thing common,  COVID  ,convers hospit over covid share thing common,-0.3,0.5,-1
3169,True,2021-09-03 12:11:49,have yours aged over eligible join more,  Bexley    COVIDVaccine  ,have your age over elig join more,0.2,0.45,1
3170,False,2021-09-03 12:11:29,thanks good arrangement covid vaccination system dose taken,  CovidVaccine  ,thank good arrang covid vaccin system dose taken,0.44999999999999996,0.4,1
3171,False,2021-09-03 12:11:24,"still smoke ¬, saying dont know",  CovidVaccine  ,"still smoke ¬, say dont know",0.0,0.0,0
3172,False,2021-09-03 12:09:43,fully protect family yours,  perth    rollupforwa    covidvaccination    CovidVaccine  ,fulli protect famili your,0.0,0.0,0
3173,False,2021-09-03 12:07:52,this freedom,  Freedom    CovidVaccine    MaskUp  ,thi freedom,0.0,0.0,0
3174,False,2021-09-03 12:06:19,should isolating ..... correct covid19vic covid19aus,  auspol    COVID  Vic    COVID  Aus    COVIDVaccine  ,should isol ..... correct covid19v covid19au,0.0,0.0,0
3175,False,2021-09-03 12:06:05,thank whole family without spend money because whole,,thank whole famili without spend money becaus whole,0.2,0.4,1
3176,False,2021-09-03 12:05:07,feeling every thing that bill problem have vaccine,,feel everi thing that bill problem have vaccin,0.0,0.0,0
3177,False,2021-09-03 12:02:59,tragic rare blood remember over have,,tragic rare blood rememb over have,-0.225,0.825,-1
3178,False,2021-09-03 12:02:46,world even,  CovidVaccine  ,world even,0.0,0.0,0
3179,False,2021-09-03 12:02:23,seth mandatory,,seth mandatori,0.0,0.0,0
3180,False,2021-09-03 12:01:28,down when comes current bovine,,down when come current bovin,-0.07777777777777779,0.34444444444444444,-1
3181,False,2021-09-03 12:01:26,headed fair forget your mask those their first vaccine dose community vaccine,,head fair forget your mask those their first vaccin dose commun vaccin,0.475,0.6166666666666667,1
3182,False,2021-09-03 12:01:01,took teaching deal with second shot side effects great time,,took teach deal with second shot side effect great time,0.4,0.375,1
3183,False,2021-09-03 12:00:48,whether pregnant breastfeeding trying baby special time have about,,whether pregnant breastfeed tri babi special time have about,0.34523809523809523,0.5357142857142857,1
3184,False,2021-09-03 12:00:36,stand footy mute account vaccine certificate there,,stand footi mute account vaccin certif there,0.0,0.0,0
3185,False,2021-09-03 12:00:25,availability 30pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 30pm free dose1 dose2,0.4,0.8,1
3186,True,2021-09-03 12:00:17,opinion some people think horse worm drug covid trust vaccine truly,,opinion some peopl think hors worm drug covid trust vaccin truli,0.0,0.0,0
3187,False,2021-09-03 12:00:14,urban availability 30pm free dose1,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 30pm free dose1,0.2,0.4,1
3188,False,2021-09-03 12:00:09,with more people less people likely sick which less infection this will,,with more peopl less peopl like sick which less infect thi will,-0.10952380952380951,0.4980952380952381,-1
3189,False,2021-09-03 12:00:06,dose vaccine progress dose vaccine progress,,dose vaccin progress dose vaccin progress,0.0,0.0,0
3190,False,2021-09-03 12:00:04,rural availability 30pm free,  RURAL    Bengaluru    CovidVaccine  ,rural avail 30pm free,0.2,0.4,1
3191,False,2021-09-03 12:00:02,what going like struggling understand these,  antivaxxer    AskForEvidence  ,what go like struggl understand these,0.0,0.0,0
3192,False,2021-09-03 12:00:00,protect yourself with both learn more tune into sunrise,  CovidVaccines  ,protect yourself with both learn more tune into sunris,0.5,0.5,1
3193,False,2021-09-03 11:58:50,keep safe during covid,  CovidVaccine  ,keep safe dure covid,0.5,0.5,1
3194,False,2021-09-03 11:56:18,venture capitalist covid development,  CovidVaccine  ,ventur capitalist covid develop,0.0,0.0,0
3195,False,2021-09-03 11:56:02,here scenario something think about regarding,  CovidVaccine  ,here scenario someth think about regard,0.0,0.0,0
3196,False,2021-09-03 11:54:20,honest stop this will shot,  CovidVaccine    Fauci    boostershot  ,honest stop thi will shot,0.6,0.9,1
3197,False,2021-09-03 11:52:45,just everyone rogan person rogan character radio,,just everyon rogan person rogan charact radio,0.0,0.0,0
3198,False,2021-09-03 11:51:39,hate,  AbortionBan    COVIDIOTS    CovidVaccine  ,hate,-0.8,0.9,-1
3199,False,2021-09-03 11:51:38,just everyone rogan person rogan character,,just everyon rogan person rogan charact,0.0,0.0,0
3200,False,2021-09-03 11:51:35,stop stupidity vaccine stop reality data government lying,,stop stupid vaccin stop realiti data govern lie,-0.6,1.0,-1
3201,False,2021-09-03 11:49:15,only posting this because completely contrary what been news video,,onli post thi becaus complet contrari what been news video,0.05,0.7,1
3202,False,2021-09-03 11:48:55,people saying that vaccine mandate their freedom choice refusing,  vaccine  ,peopl say that vaccin mandat their freedom choic refus,0.0,0.0,0
3203,False,2021-09-03 11:47:58,does anyone know,  CovidVaccine    fridaymorning    vaccine  ,doe anyon know,0.0,0.0,0
3204,False,2021-09-03 11:46:30,just everyone rogan person rogan character radio,,just everyon rogan person rogan charact radio,0.0,0.0,0
3205,False,2021-09-03 11:45:55,people vaccine covid covid19 viral,  covid    covid      coviddelta    coviddeltavariant    covidvaccine    getthevaccine    viral  ,peopl vaccin covid covid19 viral,0.0,0.0,0
3206,True,2021-09-03 11:45:05,miss until your lister medical walk,  COVIDVaccine  ,miss until your lister medic walk,0.0,0.0,0
3207,False,2021-09-03 11:44:19,ground breaking true covid19vic covid19aus covid19 auspol2021 covid19saâ,  auspol    COVID  Vic    COVID  Aus    COVIDVaccine    COVID      auspol        CovidUK    covid  sa  ,ground break true covid19v covid19au covid19 auspol2021 covid19saâ,0.35,0.65,1
3208,False,2021-09-03 11:42:22,several university hospital have been fired over bogus covid vaccination news,,sever univers hospit have been fire over bogu covid vaccin news,0.0,0.0,0
3209,False,2021-09-03 11:42:14,several university hospital have been fired over bogus covid vaccination news,,sever univers hospit have been fire over bogu covid vaccin news,0.0,0.0,0
3210,False,2021-09-03 11:42:08,needs mandate vaccine police fire first certainly fall under public service,,need mandat vaccin polic fire first certainli fall under public servic,0.15476190476190477,0.32380952380952377,1
3211,False,2021-09-03 11:41:53,know that ridiculously long line pointless government slow when,,know that ridicul long line pointless govern slow when,-0.20000000000000004,0.43333333333333335,-1
3212,False,2021-09-03 11:41:03,want forcing vaccine making illegal woman right choose,,want forc vaccin make illeg woman right choos,-0.10714285714285715,0.5178571428571428,-1
3213,False,2021-09-03 11:40:18,county michigan state posted picture page showing what,,counti michigan state post pictur page show what,0.0,0.0,0
3214,False,2021-09-03 11:40:03,know that young people aged eligible have their dose,,know that young peopl age elig have their dose,0.0,0.4,0
3215,False,2021-09-03 11:38:25,2020 accidentally already known side effects covid,,2020 accident alreadi known side effect covid,0.0,0.0,0
3216,False,2021-09-03 11:37:17,more effective than,  CovidVaccine  ,more effect than,0.55,0.65,1
3217,False,2021-09-03 11:36:39,corona situation again with federal government imposing strict,,corona situat again with feder govern impos strict,0.0,0.0,0
3218,False,2021-09-03 11:36:23,booster amid fourth wave vaccine booster,  Israel    vaccine    Booster    boostershot    health  ,booster amid fourth wave vaccin booster,0.0,0.0,0
3219,False,2021-09-03 11:32:25,here again unsafeseptember2021 18monthssquanderred most concerned about elementary,  UnsafeSeptember          MonthsSquanderred    onpoli    onted  ,here again unsafeseptember2021 18monthssquand most concern about elementari,0.4,0.7,1
3220,False,2021-09-03 11:31:37,bury lede minority,,buri lede minor,0.0,0.0,0
3221,False,2021-09-03 11:31:16,likely that three covid vaccine full protection said,,like that three covid vaccin full protect said,0.175,0.775,1
3222,True,2021-09-03 11:31:03,biological aged,,biolog age,-0.1,0.4,-1
3223,False,2021-09-03 11:30:50,what will happen vaccine from,  covidvaccine  ,what will happen vaccin from,0.0,0.0,0
3224,False,2021-09-03 11:30:25,availability 00pm free dose1â,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 00pm free dose1â,0.4,0.8,1
3225,False,2021-09-03 11:30:15,urban availability 00pm free,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 00pm free,0.2,0.4,1
3226,False,2021-09-03 11:30:04,rural availability 00pm free dose1 dose2,  RURAL    Bengaluru    CovidVaccine    COVISHIELD  ,rural avail 00pm free dose1 dose2,0.2,0.4,1
3227,False,2021-09-03 11:30:00,interest your safety radio,  SunFM    Radio    CovidVaccine    SriLanka  ,interest your safeti radio,0.0,0.0,0
3228,False,2021-09-03 11:29:39,covid vaccine your body,  covidvaccine  ,covid vaccin your bodi,0.0,0.0,0
3229,False,2021-09-03 11:29:09,fear mongering about delta variant being even more contagious leaves fact that would expect,,fear monger about delta variant be even more contagi leav fact that would expect,0.5,0.5,1
3230,False,2021-09-03 11:26:04,surprise they keep propaganda coercion campaign without this legislation place,,surpris they keep propaganda coercion campaign without thi legisl place,-0.1,0.1,-1
3231,False,2021-09-03 11:25:44,will will legally refuse service treatment near future,,will will legal refus servic treatment near futur,0.10000000000000002,0.2416666666666667,1
3232,False,2021-09-03 11:21:53,being knowingly create dangerous situation that risk other,,be knowingli creat danger situat that risk other,-0.3625,0.6375,-1
3233,False,2021-09-03 11:17:10,inevitable with animal human fading vaccine induced immunity,,inevit with anim human fade vaccin induc immun,0.0,0.55,0
3234,False,2021-09-03 11:17:06,still fever side effects covid,  modernavaccine    CovidVaccine    COVID    vaccinated  ,still fever side effect covid,0.0,0.0,0
3235,True,2021-09-03 11:16:38,from entering must either present certificate vaccine,,from enter must either present certif vaccin,0.0,0.0,0
3236,False,2021-09-03 11:13:58,study last month vaccination versus infection with covid surprise,,studi last month vaccin versu infect with covid surpris,0.0,0.06666666666666667,0
3237,False,2021-09-03 11:12:37,mcgee10 yesterday debunk magnet myth,  covidvaccine  ,mcgee10 yesterday debunk magnet myth,0.0,0.0,0
3238,False,2021-09-03 11:12:19,unemployed people like this nobody neither,  CovidVaccine  ,unemploy peopl like thi nobodi neither,0.0,0.0,0
3239,False,2021-09-03 11:12:11,stop hoarding challenge,  CovidVaccine    globalhealth    challenge    pandemiceffect  ,stop hoard challeng,0.0,0.0,0
3240,False,2021-09-03 11:09:28,wise distribution covid vaccine covid19â,  CoWin    COVIDVaccination    COVIDVaccine    VaccineWorks    COVID    ,wise distribut covid vaccin covid19â,0.7,0.9,1
3241,False,2021-09-03 11:07:39,bill eugenics half budget øªø³â,                                                          ,bill eugen half budget øªø³â,-0.16666666666666666,0.16666666666666666,-1
3242,False,2021-09-03 11:07:32,½watch sister elderly visiting point where health,,½watch sister elderli visit point where health,0.0,0.0,0
3243,False,2021-09-03 11:06:11,join chat clinic worried about getting will,  CovidVaccine    Stockport  ,join chat clinic worri about get will,0.0,0.0,0
3244,False,2021-09-03 11:06:10,immunity acquired through vaccination will begin fade much sooner than immunity acquired through natural,,immun acquir through vaccin will begin fade much sooner than immun acquir through natur,0.15000000000000002,0.30000000000000004,1
3245,False,2021-09-03 11:05:54,just forced vaccination vaccine,  Vaccine    CovidVaccine    CovidHoax    COVIDIOTS  ,just forc vaccin vaccin,-0.30000000000000004,0.2,-1
3246,False,2021-09-03 11:00:25,availability 30pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 30pm free dose1 dose2,0.4,0.8,1
3247,False,2021-09-03 11:00:14,urban availability 30pm free dose1,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 30pm free dose1,0.2,0.4,1
3248,False,2021-09-03 11:00:04,rural availability 30pm free,  RURAL    Bengaluru    CovidVaccine  ,rural avail 30pm free,0.2,0.4,1
3249,False,2021-09-03 10:59:29,fully,  CovidVaccine                       ss                   s  ,fulli,0.0,0.0,0
3250,False,2021-09-03 10:56:51,safe effective well studied critical saving health system from,  CovidVaccine  ,safe effect well studi critic save health system from,0.3666666666666667,0.7000000000000001,1
3251,False,2021-09-03 10:55:03,household transmission half delay getting yours when,  CovidVaccine  ,household transmiss half delay get your when,-0.16666666666666666,0.16666666666666666,-1
3252,False,2021-09-03 10:54:30,about those vaccine ...... canada data election2021,  cdnpoli    Election        CovidVaccine    onpoli  ,about those vaccin ...... canada data election2021,0.0,0.0,0
3253,False,2021-09-03 10:53:31,crime forge vaccine card penalty fake,  CovidVaccine  ,crime forg vaccin card penalti fake,-0.5,1.0,-1
3254,False,2021-09-03 10:49:04,being able address very real about with,  CovidVaccine  ,be abl address veri real about with,0.38,0.5075000000000001,1
3255,False,2021-09-03 10:47:26,from illness corona virus corona listed cause from,,from ill corona viru corona list caus from,0.0,0.0,0
3256,False,2021-09-03 10:47:22,dangerous covid19nsw covid19 covid19vaccination,  ivermectin    COVID  nsw    covid      COVID  Vaccination    CovidVaccine  ,danger covid19nsw covid19 covid19vaccin,-0.6,0.9,-1
3257,False,2021-09-03 10:43:34,this,,thi,0.0,0.0,0
3258,False,2021-09-03 10:41:10,because totally bail smit said will sign away common even,,becaus total bail smit said will sign away common even,-0.15,0.625,-1
3259,False,2021-09-03 10:39:01,half current from covid fully role role come,  COVID    vaccine  ,half current from covid fulli role role come,-0.08333333333333333,0.2833333333333333,-1
3260,False,2021-09-03 10:37:50,just booster days immune system fierce working itself into covid delta bomb,,just booster day immun system fierc work itself into covid delta bomb,0.0,0.0,0
3261,False,2021-09-03 10:32:40,likely receive covid19lk vaccine soon health grant approval,  COVID  LK  ,like receiv covid19lk vaccin soon health grant approv,0.0,1.0,0
3262,False,2021-09-03 10:30:30,availability 00pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVAXIN  ,avail 00pm free dose1 dose2,0.4,0.8,1
3263,False,2021-09-03 10:30:19,urban availability 00pm free,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 00pm free,0.2,0.4,1
3264,False,2021-09-03 10:30:08,rural availability 00pm free dose1 dose2,  RURAL    Bengaluru    CovidVaccine    COVISHIELD  ,rural avail 00pm free dose1 dose2,0.2,0.4,1
3265,True,2021-09-03 10:29:10,here this weekend open walk some these dose some,  COVIDVaccine  ,here thi weekend open walk some these dose some,0.0,0.5,0
3266,True,2021-09-03 10:23:50,today colorado morning news indoors primary care,,today colorado morn news indoor primari care,0.4,0.5,1
3267,False,2021-09-03 10:17:00,keep your healthy,  COVIDIOTS    CovidVaccine    COVIDVaccination    LeaveOurKidsAlone  ,keep your healthi,0.5,0.5,1
3268,False,2021-09-03 10:16:35,covid19 vaccination youth between from,  COVID    ,covid19 vaccin youth between from,0.0,0.0,0
3269,False,2021-09-03 10:16:19,full list from those should part primary,  CovidVaccine  ,full list from those should part primari,0.375,0.525,1
3270,True,2021-09-03 10:15:57,want back doing enjoy keep enjoying love,  CovidVaccine  ,want back do enjoy keep enjoy love,0.35,0.42500000000000004,1
3271,True,2021-09-03 10:15:43,want back doing enjoy keep enjoying love,  CovidVaccine  ,want back do enjoy keep enjoy love,0.35,0.42500000000000004,1
3272,False,2021-09-03 10:14:40,whether team team covid19 just about,  CovidVaccine    ivermectin    antivaxxers    COVID    ,whether team team covid19 just about,0.0,0.0,0
3273,False,2021-09-03 10:12:09,about covid19,  COVID      CovidVaccine    vaccinated  ,about covid19,0.0,0.0,0
3274,False,2021-09-03 10:11:51,breaking news people over with severely suppressed immune system just,  CovidVaccine    NHSE  ,break news peopl over with sever suppress immun system just,0.0,0.0,0
3275,True,2021-09-03 10:09:38,squad share important them have never late,  CovidVaccine  ,squad share import them have never late,0.275,0.8,1
3276,False,2021-09-03 10:08:28,covid19 will keep they will keep with vaccine that does stop virus,  COVID    ,covid19 will keep they will keep with vaccin that doe stop viru,0.0,0.0,0
3277,False,2021-09-03 10:06:24,please watch well done again covid19uk,  lockdown    Covid  UK    coronavirusuk    CovidVaccine  ,pleas watch well done again covid19uk,0.0,0.0,0
3278,False,2021-09-03 10:04:08,bloody brilliant leading again,  CovidVaccine    Victoria  ,bloodi brilliant lead again,0.04999999999999999,0.95,1
3279,False,2021-09-03 10:01:33,third dose coming region,  COVIDvaccine    Spain    Valencia  ,third dose come region,0.0,0.0,0
3280,False,2021-09-03 10:00:30,availability 30pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVISHIELD  ,avail 30pm free dose1 dose2,0.4,0.8,1
3281,False,2021-09-03 10:00:26,year covid vaccine aged haven vaccine,,year covid vaccin age haven vaccin,-0.1,0.4,-1
3282,False,2021-09-03 10:00:20,urban availability 30pm free dose1,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 30pm free dose1,0.2,0.4,1
3283,False,2021-09-03 10:00:09,rural availability 30pm free,  RURAL    Bengaluru    CovidVaccine  ,rural avail 30pm free,0.2,0.4,1
3284,False,2021-09-03 10:00:03,trend right involved like game have,,trend right involv like game have,-0.05714285714285716,0.46785714285714286,-1
3285,True,2021-09-03 10:00:01,little pain fatigue felt after,  COVIDVaccine  ,littl pain fatigu felt after,-0.1875,0.5,-1
3286,True,2021-09-03 10:00:01,watch moss talking about whilst pregnant,  CovidVaccine  ,watch moss talk about whilst pregnant,0.3333333333333333,0.5,1
3287,False,2021-09-03 10:00:01,grab calling your looking grab your local clinic click right here,,grab call your look grab your local clinic click right here,0.14285714285714285,0.26785714285714285,1
3288,True,2021-09-03 10:00:00,have drive home message gateway vaccine gateway,  MumbaiPolice  ,have drive home messag gateway vaccin gateway,0.0,0.0,0
3289,False,2021-09-03 09:59:43,covid walk drive through vaccination drive august from onwards,,covid walk drive through vaccin drive august from onward,0.0,0.0,0
3290,False,2021-09-03 09:56:56,waking from killing people mass from around,,wake from kill peopl mass from around,0.0,0.0,0
3291,True,2021-09-03 09:55:05,everyone aged over covid vaccine vaccine appointment register,,everyon age over covid vaccin vaccin appoint regist,-0.1,0.4,-1
3292,False,2021-09-03 09:52:40,ventilation important lower concentration indoor that,,ventil import lower concentr indoor that,0.4,1.0,1
3293,False,2021-09-03 09:51:53,police state here report about arrest smit activist organized,,polic state here report about arrest smit activist organ,-0.05,0.0,-1
3294,False,2021-09-03 09:51:29,please prevent this happening,  CovidVaccine  ,pleas prevent thi happen,0.0,0.0,0
3295,False,2021-09-03 09:50:51,mask keep safe,  CovidVaccine    Vaccinated    JohnsonAndJohnsonVaccine    oneshot  ,mask keep safe,0.5,0.5,1
3296,False,2021-09-03 09:47:32,county down importance vaccination,,counti down import vaccin,-0.15555555555555559,0.2888888888888889,-1
3297,True,2021-09-03 09:46:51,given approval biological clinical candidate,  Covidvaccine  ,given approv biolog clinic candid,0.0,0.0,0
3298,False,2021-09-03 09:46:27,vaccination conflict strain engage powerful,  CovidVaccine    vaccination  ,vaccin conflict strain engag power,0.3,1.0,1
3299,True,2021-09-03 09:45:00,what percentage have received their first dose find from vaccine,  CovidVaccine    vaccine  ,what percentag have receiv their first dose find from vaccin,0.25,0.3333333333333333,1
3300,False,2021-09-03 09:44:27,yeah work .... killing people vaccination covid19,  vaccination    COVID      CovidVaccine    DeltaVariant  ,yeah work .... kill peopl vaccin covid19,0.0,0.0,0
3301,False,2021-09-03 09:44:19,wish instead with being maverick telling everyone,  BraveLee    CowardLee  ,wish instead with be maverick tell everyon,0.0,0.0,0
3302,False,2021-09-03 09:43:10,very important news legal firm supreme court action,,veri import news legal firm suprem court action,0.155,0.42500000000000004,1
3303,True,2021-09-03 09:41:06,breaking should start severely eligible,,break should start sever elig,0.0,0.0,0
3304,True,2021-09-03 09:40:00,need have patience compassion kindness talk people assume that they,,need have patienc compass kind talk peopl assum that they,0.0,0.0,0
3305,False,2021-09-03 09:38:47,there something particularly obnoxious about demand absolute when comes,,there someth particularli obnoxi about demand absolut when come,0.18333333333333335,0.6166666666666667,1
3306,False,2021-09-03 09:37:55,shame your your team health care,  auspol  ,shame your your team health care,0.0,0.0,0
3307,False,2021-09-03 09:37:28,closer weekend free drive offer,  CovidVaccine    FDAapproved    Pfizer  ,closer weekend free drive offer,0.4,0.8,1
3308,False,2021-09-03 09:35:43,good luck team covid19vic covid19aus covid19 auspol2021 covid19saâ,  auspol    COVID  Vic    COVID  Aus    COVIDVaccine    COVID      auspol        CovidUK    covid  sa  ,good luck team covid19v covid19au covid19 auspol2021 covid19saâ,0.7,0.6000000000000001,1
3309,True,2021-09-03 09:35:01,today tomorrow both your,  MellSquare    CovidVaccine  ,today tomorrow both your,0.0,0.0,0
3310,False,2021-09-03 09:30:31,availability 00pm free dose1 dose2,  BBMP    Bengaluru    CovidVaccine    COVAXIN  ,avail 00pm free dose1 dose2,0.4,0.8,1
3311,False,2021-09-03 09:30:20,urban availability 00pm free,  URBAN    Bengaluru    CovidVaccine    COVISHIELD  ,urban avail 00pm free,0.2,0.4,1
3312,False,2021-09-03 09:30:10,rural availability 00pm free dose1 dose2,  RURAL    Bengaluru    CovidVaccine    COVISHIELD  ,rural avail 00pm free dose1 dose2,0.2,0.4,1
3313,True,2021-09-03 09:30:00,mobile unit masjid mosque street today sept from,  CovidVaccine    Rochdale  ,mobil unit masjid mosqu street today sept from,0.0,0.0,0
3314,False,2021-09-03 09:29:59,certified ¸!!,  Pfizer    CovidVaccine    VaccinateToSaveSouthAfrica    VaccineRollOutSA  ,certifi ¸!!,0.0,0.0,0
3315,False,2021-09-03 09:26:53,which scientific criteria allocation,  CovidVaccine    SriLanka  ,which scientif criteria alloc,0.0,0.0,0
3316,True,2021-09-03 09:26:39,news national advisory committee have chapter covid19 from,  COVID    ,news nation advisori committe have chapter covid19 from,0.0,0.0,0
3317,True,2021-09-03 09:26:30,progress long take administer days,  COVIDvaccine  ,progress long take administ day,-0.05,0.4,-1
3318,False,2021-09-03 09:24:03,batch release where relevant data,,batch releas where relev data,0.4,0.9,1
